start_time,sat,supra_MeV_flux
2021-11-07T23:15:18.164,A,3531.748478372787
2021-11-06T00:44:06.178,A,3529.859006474761
2020-10-01T00:30:00.931,A,3529.061307368459
2021-04-27T00:54:35.880,A,3529.045379732156
2021-11-16T21:16:15.228,A,3528.4189446595965
2021-03-30T11:49:06.082,A,3528.356278042306
2021-08-30T09:11:30.869,A,3527.650384131584
2022-08-21T03:04:55.104,A,3527.527301553915
2021-11-12T19:36:40.732,A,3525.748760977628
2020-11-25T14:06:56.435,A,3525.6417509895737
2021-11-08T19:27:40.746,A,3525.4942237466603
2021-11-08T04:35:44.797,B,3525.4011584189557
2021-03-30T11:50:31.089,A,3524.977270014978
2021-05-02T13:34:50.693,A,3523.8368053932973
2022-04-21T03:42:30.456,A,3522.027784916123
2021-04-27T07:03:27.571,A,3521.7229740352245
2020-10-27T22:43:11.558,B,3520.6225945170504
2021-04-18T13:07:13.836,A,3518.918152550845
2021-11-05T00:34:09.766,B,3517.4756801337803
2021-11-05T19:23:16.656,A,3516.510649176937
2021-04-23T09:44:31.893,A,3515.4799135797966
2020-10-05T21:19:15.302,A,3514.5418320412364
2021-11-20T19:51:47.698,A,3514.179175412243
2022-08-27T02:31:56.935,A,3513.8768015027404
2021-11-20T21:23:24.988,A,3513.584443362861
2022-08-19T23:53:07.356,A,3512.8924342722703
2021-11-07T01:32:25.224,A,3512.6754993977083
2021-11-07T02:12:22.597,B,3512.2672518225104
2020-10-02T06:07:12.464,A,3511.5489310660278
2021-11-20T19:51:34.849,A,3511.5237172646375
2021-10-14T08:49:28.470,A,3511.5099329056557
2021-11-17T03:26:30.390,A,3511.277364993339
2021-11-10T00:54:11.158,A,3511.036778025235
2021-04-27T07:04:01.896,A,3508.174114398598
2020-10-29T10:30:30.838,B,3508.0084388757914
2020-10-05T04:14:19.404,A,3507.875127679086
2021-11-14T00:12:11.703,B,3507.6926648715967
2021-03-10T03:25:04.773,A,3507.256640152084
2022-08-17T00:58:13.720,B,3507.1120717618787
2020-11-25T14:07:33.404,A,3506.7998966826876
2022-09-04T07:19:30.334,A,3504.8385870348357
2022-05-04T00:59:23.614,A,3502.100077857617
2021-11-05T00:35:03.166,B,3501.568106576041
2020-10-04T04:52:12.384,A,3501.458596101905
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
0000-01-01T00:00:00,,0.0
